style_code,Core_New
55794,discontinued
55795,discontinued
55796,discontinued
55797,discontinued
55798,discontinued
55799,discontinued
55800,discontinued
55801,discontinued
55802,discontinued
55803,discontinued
55804,discontinued
55805,discontinued
55806,discontinued
55807,discontinued
55808,discontinued
55809,discontinued
55810,discontinued
55811,discontinued
55812,discontinued
55813,discontinued
55814,discontinued
55815,discontinued
55816,discontinued
56794,discontinued
56795,discontinued
56796,discontinued
56797,discontinued
56798,discontinued
56799,discontinued
56800,discontinued
56801,discontinued
56802,discontinued
56803,discontinued
56804,discontinued
56805,discontinued
56806,discontinued
56807,discontinued
56808,discontinued
56809,discontinued
56810,discontinued
56811,discontinued
56812,discontinued
56813,discontinued
56814,discontinued
56815,discontinued
56816,discontinued
56817,discontinued
57997,discontinued
57998,discontinued
57999,discontinued
58002,discontinued
58003,discontinued
58004,discontinued
58005,discontinued
58038,discontinued
58039,discontinued
58040,discontinued
58041,discontinued
58042,discontinued
58043,discontinued
58115,discontinued
58116,discontinued
58117,discontinued
58118,discontinued
58119,discontinued
58120,discontinued
58121,discontinued
58122,discontinued
58123,discontinued
58124,discontinued
58125,discontinued
58126,discontinued
201914,singapore ex
202229,discontinued
58127,discontinued
58128,discontinued
58129,discontinued
58130,discontinued
58131,discontinued
58132,discontinued
58133,discontinued
58134,discontinued
58135,discontinued
58136,discontinued
58137,discontinued
58138,discontinued
58139,discontinued
58140,discontinued
58141,discontinued
58142,discontinued
58143,discontinued
58144,discontinued
58145,discontinued
58146,discontinued
58147,discontinued
58148,discontinued
58149,discontinued
58150,discontinued
58151,discontinued
58190,discontinued
58191,discontinued
58192,discontinued
202218,discontinued
58193,discontinued
58194,discontinued
58195,discontinued
58196,discontinued
58197,discontinued
58198,discontinued
58199,discontinued
58200,discontinued
58201,discontinued
58202,discontinued
58203,discontinued
58204,discontinued
58205,discontinued
58206,discontinued
58207,discontinued
58208,discontinued
58209,discontinued
58210,discontinued
58211,discontinued
58212,discontinued
58213,discontinued
58214,discontinued
58215,discontinued
58216,discontinued
58217,discontinued
58218,discontinued
58219,discontinued
58513,discontinued
58514,discontinued
58515,discontinued
58516,discontinued
58517,discontinued
58518,discontinued
58519,discontinued
58520,discontinued
58521,discontinued
58522,discontinued
58523,discontinued
58524,discontinued
58525,discontinued
58526,discontinued
58527,discontinued
58528,discontinued
58529,discontinued
58530,discontinued
58531,discontinued
58532,discontinued
58533,discontinued
58534,discontinued
58535,discontinued
58536,discontinued
58537,discontinued
58538,discontinued
58539,discontinued
58540,discontinued
58541,discontinued
58542,discontinued
58543,discontinued
58544,discontinued
58545,discontinued
58546,discontinued
58547,discontinued
58548,discontinued
58549,discontinued
58550,discontinued
58551,discontinued
58552,discontinued
58553,discontinued
58554,discontinued
58555,discontinued
60972,discontinued
60973,discontinued
60974,discontinued
60975,discontinued
60976,discontinued
60977,discontinued
60978,discontinued
60979,discontinued
60980,discontinued
60981,discontinued
60982,discontinued
60983,discontinued
60984,discontinued
60985,discontinued
60986,discontinued
60987,discontinued
60988,discontinued
60989,discontinued
60990,discontinued
60991,discontinued
60992,discontinued
60993,discontinued
60994,discontinued
60995,discontinued
60996,discontinued
60997,discontinued
60998,discontinued
60999,discontinued
61000,discontinued
61001,discontinued
61002,discontinued
61003,discontinued
61004,discontinued
61005,discontinued
66221,discontinued
66222,discontinued
66223,discontinued
66224,discontinued
66225,discontinued
66226,discontinued
66227,discontinued
66228,discontinued
66229,discontinued
202291,discontinued
66230,discontinued
66231,discontinued
66232,discontinued
66568,discontinued
66569,discontinued
66570,discontinued
66571,discontinued
66572,discontinued
66573,discontinued
66574,discontinued
66575,discontinued
66576,discontinued
66577,discontinued
66578,discontinued
66579,discontinued
66580,discontinued
66581,discontinued
66582,discontinued
66583,discontinued
66584,discontinued
66585,discontinued
66586,discontinued
66587,discontinued
66588,discontinued
66589,discontinued
66590,discontinued
66591,discontinued
66592,discontinued
66593,discontinued
89980,discontinued
66594,discontinued
66595,discontinued
66596,discontinued
66597,discontinued
66598,discontinued
66599,discontinued
66600,discontinued
66601,discontinued
66602,discontinued
66603,discontinued
66604,discontinued
66605,discontinued
66606,discontinued
66607,discontinued
66608,discontinued
66609,discontinued
66610,discontinued
66611,discontinued
66612,discontinued
66613,discontinued
66614,discontinued
66615,discontinued
66616,discontinued
66617,discontinued
66618,discontinued
66619,discontinued
66620,discontinued
66621,discontinued
66622,discontinued
89981,discontinued
66623,discontinued
66624,discontinued
66625,discontinued
66626,discontinued
66627,discontinued
66628,discontinued
66629,discontinued
66630,discontinued
66631,discontinued
66632,discontinued
66633,discontinued
66634,discontinued
66635,discontinued
66636,discontinued
66637,discontinued
66638,discontinued
66639,discontinued
66640,discontinued
66641,discontinued
66642,discontinued
66643,discontinued
67037,discontinued
67038,discontinued
67039,discontinued
67040,discontinued
67041,discontinued
67042,discontinued
67043,discontinued
67044,discontinued
67045,discontinued
67046,discontinued
67047,discontinued
67048,discontinued
67049,discontinued
67050,discontinued
67051,discontinued
67126,discontinued
67127,discontinued
67128,discontinued
67129,discontinued
67130,discontinued
67131,discontinued
67132,discontinued
67133,discontinued
67134,discontinued
67135,discontinued
67136,discontinued
67137,discontinued
67138,discontinued
67139,discontinued
67140,discontinued
67237,discontinued
67238,discontinued
67239,discontinued
67240,discontinued
67241,discontinued
202292,discontinued
67242,discontinued
67288,discontinued
67289,discontinued
67290,discontinued
67291,discontinued
67292,discontinued
67293,discontinued
67294,discontinued
67295,discontinued
67296,discontinued
67297,discontinued
67298,discontinued
67299,discontinued
67300,discontinued
67301,discontinued
67302,discontinued
67303,discontinued
67304,discontinued
67305,discontinued
67306,discontinued
67307,discontinued
67308,discontinued
67309,discontinued
67310,discontinued
67311,discontinued
67312,discontinued
67313,discontinued
89982,discontinued
67314,discontinued
67315,discontinued
67316,discontinued
67317,discontinued
67318,discontinued
67319,discontinued
67320,discontinued
67321,discontinued
67322,discontinued
67323,discontinued
67324,discontinued
67325,discontinued
67326,discontinued
67327,discontinued
67328,discontinued
67329,discontinued
67330,discontinued
67331,discontinued
67332,discontinued
67333,discontinued
67334,discontinued
67335,discontinued
67336,discontinued
67337,discontinued
67338,discontinued
67339,discontinued
67340,discontinued
67341,discontinued
67342,discontinued
67343,discontinued
67344,discontinued
67345,discontinued
67346,discontinued
67347,discontinued
67348,discontinued
67349,discontinued
67350,discontinued
67351,discontinued
67352,discontinued
67353,discontinued
67354,discontinued
67355,discontinued
67356,discontinued
67357,discontinued
67358,discontinued
67359,discontinued
67360,discontinued
67361,discontinued
67362,discontinued
67363,discontinued
67364,discontinued
67365,discontinued
67366,discontinued
67367,discontinued
67519,discontinued
67520,discontinued
89983,discontinued
67521,discontinued
67522,discontinued
67523,discontinued
67524,discontinued
67525,discontinued
67526,discontinued
67527,discontinued
67528,discontinued
67529,discontinued
67530,discontinued
67531,discontinued
67532,discontinued
67533,discontinued
67563,discontinued
67564,discontinued
67565,discontinued
67566,discontinued
67567,discontinued
67568,discontinued
67569,discontinued
67570,discontinued
67571,discontinued
67572,discontinued
67573,discontinued
67574,discontinued
67575,discontinued
67576,discontinued
67577,discontinued
67578,discontinued
67579,discontinued
67580,discontinued
67581,discontinued
67582,discontinued
67583,discontinued
67584,discontinued
67741,discontinued
67742,discontinued
67743,discontinued
67744,discontinued
67745,discontinued
67746,discontinued
67747,discontinued
67748,discontinued
67749,discontinued
67750,discontinued
67751,discontinued
67752,discontinued
67753,discontinued
67754,discontinued
67755,discontinued
67756,discontinued
67757,discontinued
67758,discontinued
67759,discontinued
67760,discontinued
67761,discontinued
203906,singapore ex
67762,discontinued
67763,discontinued
67764,discontinued
67765,discontinued
67766,discontinued
67767,discontinued
67768,discontinued
67769,discontinued
67770,discontinued
67771,discontinued
67772,discontinued
67773,discontinued
67774,discontinued
67775,discontinued
67776,discontinued
67777,discontinued
67778,discontinued
67779,discontinued
67780,discontinued
67781,discontinued
67782,discontinued
67783,discontinued
67784,discontinued
67785,discontinued
67786,discontinued
67787,discontinued
67788,discontinued
67789,discontinued
203905,singapore ex
221812,virtual pid
67790,discontinued
67791,discontinued
67792,discontinued
67793,discontinued
67794,discontinued
67795,discontinued
67796,discontinued
67797,discontinued
67798,discontinued
67799,discontinued
67800,discontinued
67801,discontinued
67802,discontinued
67803,discontinued
67804,discontinued
67805,discontinued
67806,discontinued
67807,discontinued
67808,discontinued
67809,discontinued
67810,discontinued
67811,discontinued
67812,discontinued
67813,discontinued
68095,discontinued
68069,discontinued
68070,discontinued
68071,discontinued
68072,discontinued
68073,discontinued
68074,discontinued
68075,discontinued
68076,discontinued
68077,discontinued
68078,discontinued
68079,discontinued
68080,discontinued
68081,discontinued
68082,discontinued
68083,discontinued
68084,discontinued
68085,discontinued
68086,discontinued
68087,discontinued
68088,discontinued
68089,discontinued
68090,discontinued
68091,discontinued
68092,discontinued
68093,discontinued
68094,discontinued
68096,discontinued
68097,discontinued
68098,discontinued
89984,discontinued
68099,discontinued
68100,discontinued
68101,discontinued
68102,discontinued
68103,discontinued
68104,discontinued
68105,discontinued
68106,discontinued
68107,discontinued
68108,discontinued
68109,discontinued
68110,discontinued
68111,discontinued
69270,discontinued
69271,discontinued
69272,discontinued
69273,discontinued
69274,discontinued
69275,discontinued
69276,discontinued
69277,discontinued
69278,discontinued
69279,discontinued
69280,discontinued
69281,discontinued
69282,discontinued
69283,discontinued
218916,discontinued
69284,discontinued
69285,discontinued
69286,discontinued
69287,discontinued
69288,discontinued
69289,discontinued
69290,discontinued
69291,discontinued
69292,discontinued
69293,discontinued
69294,discontinued
69295,discontinued
69296,discontinued
69297,discontinued
69298,discontinued
69299,discontinued
69300,discontinued
69301,discontinued
69302,discontinued
69303,discontinued
69304,discontinued
69305,discontinued
69306,discontinued
69307,discontinued
69308,discontinued
69309,discontinued
69310,discontinued
69311,discontinued
221702,virtual pid
